,date.v2,pm25,x,y,id,name,AQI,color
1824,2017/10/28,37.46478873,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1825,2017/10/29,38.36764706,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1826,2017/10/30,11.2,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1827,2017/10/31,16.53333333,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1828,2017/11/1,28.77192982,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1829,2017/11/2,22.275,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1830,2017/11/3,24.59459459,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1831,2017/11/4,9.513888889,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1832,2017/11/5,26.45454545,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1833,2017/11/6,38.14473684,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1834,2017/11/7,31.56060606,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1835,2017/11/8,17.80597015,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1836,2017/11/9,31.1025641,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1837,2017/11/10,36.3625,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1838,2017/11/11,24.27941176,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1839,2017/11/12,21.47058824,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1840,2017/11/13,35.35714286,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1841,2017/11/14,24.03658537,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1842,2017/11/15,22.98648649,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1843,2017/11/16,35.59701493,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1844,2017/11/17,49.8125,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1845,2017/11/18,5.384615385,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1846,2017/11/19,15.57142857,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1847,2017/11/20,10.53571429,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1848,2017/11/21,18.64,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1849,2017/11/22,19.67532468,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1850,2017/11/23,21.12962963,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1851,2017/11/24,16.97674419,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1852,2017/11/25,24.15789474,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1853,2017/11/26,19.28205128,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1854,2017/11/27,23.76785714,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1855,2017/11/28,59.6,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy,#FF0000
1856,2017/11/29,41.8852459,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1857,2017/11/30,11.80909091,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1858,2017/12/1,11.20833333,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1859,2017/12/2,14.63793103,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1860,2017/12/3,16.92424242,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1861,2017/12/4,37.10294118,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1862,2017/12/5,28.96923077,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1863,2017/12/6,34.85714286,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1864,2017/12/7,29.59677419,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1865,2017/12/8,44.08928571,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1866,2017/12/9,25.69642857,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1867,2017/12/10,40.87719298,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1868,2017/12/11,33.41071429,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1869,2017/12/12,29.6,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1870,2017/12/13,10.08064516,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1871,2017/12/14,28.67142857,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1872,2017/12/15,24.46575342,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1873,2017/12/16,18.96923077,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1874,2017/12/17,14.82608696,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1875,2017/12/18,13.17741935,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1876,2017/12/19,27.42622951,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1877,2017/12/20,10.08888889,120.56,24.195,74DA3895E0E0,taichung14,Good,#56ed00
1878,2017/12/21,38.63333333,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1879,2017/12/22,65.44871795,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy,#FF0000
1880,2017/12/23,87.15789474,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy,#FF0000
1881,2017/12/24,57.31034483,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy,#FF0000
1882,2017/12/25,53.20634921,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1883,2017/12/26,37.77777778,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1884,2017/12/27,50.92,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1885,2017/12/28,54.48214286,120.56,24.195,74DA3895E0E0,taichung14,Hazardous,#8A0808
1886,2017/12/29,31.82758621,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1887,2017/12/30,34.06122449,120.56,24.195,74DA3895E0E0,taichung14,Moderate,#fce700
1888,2017/12/31,52.53846154,120.56,24.195,74DA3895E0E0,taichung14,Unhealthy for Sensitive Groups,#fc9f00
1889,2017/10/1,49.38666667,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1890,2017/10/2,43.49315068,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1891,2017/10/3,35.40506329,120.566,24.266,74DA3895C396,taichung 34,Hazardous,#8A0808
1892,2017/10/4,19.27118644,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1893,2017/10/5,27.51898734,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1894,2017/10/6,26.06849315,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1895,2017/10/7,23.07142857,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1896,2017/10/8,34.19047619,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1897,2017/10/9,45.87142857,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1898,2017/10/10,59.10958904,120.566,24.266,74DA3895C396,taichung 34,Unhealthy,#FF0000
1899,2017/10/11,16.07352941,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1900,2017/10/12,8.034883721,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1901,2017/10/13,9.666666667,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1902,2017/10/14,32.11666667,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1903,2017/10/15,16.08955224,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1904,2017/10/16,18.46987952,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1905,2017/10/17,13.87671233,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1906,2017/10/18,20.80952381,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1907,2017/10/19,15.67708333,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1908,2017/10/20,19.28235294,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1909,2017/10/21,22.12698413,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1910,2017/10/22,38.76315789,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1911,2017/10/23,43.63095238,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1912,2017/10/24,28.28985507,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1913,2017/10/25,22.52,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1914,2017/10/26,28.47435897,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1915,2017/10/27,29.78787879,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1916,2017/10/28,43.48051948,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1917,2017/10/29,37.89534884,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1918,2017/10/30,12.96103896,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1919,2017/10/31,18.21428571,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1920,2017/11/1,35.375,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1921,2017/11/2,21.71428571,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1922,2017/11/3,29.14285714,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1923,2017/11/4,12.09722222,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1924,2017/11/5,29.38333333,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1925,2017/11/6,40.82608696,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1926,2017/11/7,33.62025316,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1927,2017/11/8,30.10810811,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1928,2017/11/9,35.08108108,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1929,2017/11/10,39.03225806,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1930,2017/11/11,43.44615385,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1931,2017/11/12,23.92753623,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1932,2017/11/13,42.7826087,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1933,2017/11/14,27.80263158,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1934,2017/11/15,27.1627907,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1935,2017/11/16,36.44,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1936,2017/11/17,58.69014085,120.566,24.266,74DA3895C396,taichung 34,Unhealthy,#FF0000
1937,2017/11/18,7.692307692,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1938,2017/11/19,11.92307692,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1939,2017/11/20,8.915254237,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1940,2017/11/21,34.55737705,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1941,2017/11/22,17.87878788,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1942,2017/11/23,22.78688525,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1943,2017/11/24,17.10416667,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1944,2017/11/25,19.79166667,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1945,2017/11/26,16.91566265,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1946,2017/11/27,23.44827586,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1947,2017/11/28,55.48275862,120.566,24.266,74DA3895C396,taichung 34,Unhealthy,#FF0000
1948,2017/11/29,38.29411765,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1949,2017/11/30,10.79347826,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1950,2017/12/1,13.16666667,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1951,2017/12/2,14.67272727,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1952,2017/12/3,16.55384615,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1953,2017/12/4,40.64705882,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1954,2017/12/5,30.46551724,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1955,2017/12/6,30.5106383,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1956,2017/12/7,23.60273973,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
